B2,B4,Turn,Unit,Poss_labels,Reason,Label Types
20180904-012828_299_live,0,8,Would like to help?,EENeg-,4b,
20180904-012828_299_live,1,8,I would like to help in the future when I am more financially stable.,"ERPos+
EENeg+","1c
3c",
20180904-012828_299_live,0,9,I understand but even the smallest amount would be a BIG help.,EEPos+,2b,
20180904-012828_299_live,1,9,I am sure but I just am not able at this time,EENeg+,3c,
20180904-030739_178_live,0,0,Do you ever donate to charity?,,,
20180904-030739_178_live,1,0,"Yes, I support a few causes that I personally believe in very much.",EEPos+,2e,
20180904-030739_178_live,0,1,Have you ever heard of Save the Children?,,,
20180904-030739_178_live,1,1,"Yes, but I don't know a lot about them.",ERPos+,1d,
20180904-030739_178_live,1,1,What is their mission?,ERNeg-,8,
20180904-030739_178_live,0,2,"Their mission is to promote children's rights, and provide relief and support to children in developing countries.",ERPos+,1a,
20180904-030739_178_live,1,2,That sounds interesting.,ERPos+,1d,
20180904-030739_178_live,1,2,What countries do they work in?,ERNeg-,8,
20180904-030739_178_live,0,3,They work in many countries across the world.,ERPos+,1a,
20180904-030739_178_live,0,3,"For example, millions of children in Syria grow up facing the daily threat of violence.",ERPos+,1a,
20180904-030739_178_live,0,3,A donation could help these children greatly.,EEPos+,2b,
20180904-030739_178_live,1,3,It sounds like it.,ERPos+,1e,
20180904-030739_178_live,1,3,Do you donate to this charity?,,,
20180904-030739_178_live,0,4,I do.,ERPos+,1b,
20180904-030739_178_live,0,4,It is a great charity that does a lot of great work around the world.,ERPos+,1a,
20180904-030739_178_live,1,4,Some charities are run better than others.,,,
20180904-030739_178_live,1,4,Do you know what Save the Children's reputation is for actually using the money it collects to help children versus for fundraising and administrative salaries?,ERNeg-,8,
20180904-030739_178_live,0,5,The majority of all donations collected goes directly toward the mission of helping children in developing counties.,ERPos+,1a,
20180904-030739_178_live,1,5,Ok.,,,
20180904-030739_178_live,1,5,How long has this group been in operation?,ERNeg-,8,
20180904-030739_178_live,0,6,They are a well established charity that has been working around the world for several years.,ERPos+,1a,
20180904-030739_178_live,1,6,What do you like most about this group?,,,
20180904-030739_178_live,0,7,I like knowing that my donation is helping children that otherwise would suffer.,ERPos+,1a,
20180904-030739_178_live,1,7,That seems worthwhile.,ERPos+,1e,
20180904-030739_178_live,1,7,Helping children is important.,ERPos+,"1d, 1e",
20180904-030739_178_live,0,8,Would you like to make a donation today?,EENeg-,4b,
20180904-030739_178_live,1,8,Are you planning to donate today?,,,
20180904-030739_178_live,0,9,I am.,ERPos+,1b,
20180904-030739_178_live,0,9,The research team will collect all donations and send it to Save the Children.,,,
20180904-030739_178_live,1,9,Good to know.,,,
20180904-043300_214_live,0,0,Hi!,,,
20180904-043300_214_live,0,0,How are you doing today?,,,
20180904-043300_214_live,1,0,I'm doing very well.,,,
20180904-043300_214_live,1,0,Just recovering from the long weekend.,,,
20180904-043300_214_live,1,0,How about yourself?,,,
20180904-043300_214_live,0,1,I am doing well thank you and same here,,,
20180904-043300_214_live,1,1,Awesome.,,,
20180904-043300_214_live,1,1,What are some of your hobbies?,,,
20180904-043300_214_live,0,2,Well one hobby is volunteering.,,,
20180904-043300_214_live,0,2,"I wanted to talk to you about a charity Save the Children, have you heard of it?",,,
20180904-043300_214_live,1,2,Only in name.,ERPos+,1d,
20180904-043300_214_live,1,2,I haven't heard too much about it though.,,,
20180904-043300_214_live,1,2,Can you tell me more?,,,
20180904-043300_214_live,0,3,"It is a charity that helps ensure children's rights to healthcare, education, safety, etc. all over the world",ERPos+,1a,
20180904-043300_214_live,1,3,What do you do as a volunteer for this charity?,,,
20180904-043300_214_live,0,4,"Well I volunteer for another nonprofit organization, but I guess I am a volunteer in a way trying to encourage people to donate money.",ERPos+,1b,
20180904-043300_214_live,0,4,even a few cents can add up!,EEPos+,2b,
20180904-043300_214_live,1,4,"Hmm, I see.",,,
20180904-043300_214_live,1,4,Do you have information about their charity rating?,ERNeg-,8,
20180904-043300_214_live,1,4,How much of the donation will actually be used to help the children?,ERNeg-,8,
20180904-043300_214_live,0,5,The research team will collect all the donations and send it to Save the Children.,,,
20180904-043300_214_live,0,5,It is a trustworthy organizaition that will use your donation to the fullest,ERPos+,1a,
20180904-043300_214_live,1,5,I always like to see some report first.,ERPos-,5a,
20180904-043300_214_live,1,5,Maybe I will have to do some research first.,ERPos-,5a,
20180904-043300_214_live,1,5,Have you donated to them yourself?,,,
20180904-043300_214_live,0,6,"You can find more information at their website, URL",ERPos+,1a,
20180904-043300_214_live,0,6,I actually have not yet.,,,
20180904-043300_214_live,1,6,How did you come to find out about this charity?,,,
20180904-043300_214_live,0,7,"This conversation actually, but any charity that helps children is alright in my book",,,
20180904-043300_214_live,1,7,You never know though.,ERPos-,5a,
20180904-043300_214_live,1,7,I've heard of poorly run charities that misuse the donations.,ERPos-,5a,
20180904-043300_214_live,1,7,Like only 50% of your donation actually helps children.,ERPos-,5a,
20180904-043300_214_live,1,7,You gotta make sure your donation is helping the needy.,ERPos-,5a,
20180904-043300_214_live,0,8,"you are very right, and I wish I could give you more solid proof, but I do not hae it",EEPos+,2c,
20180904-043300_214_live,1,8,What is the other nonprofit that you support?,,,
20180904-043300_214_live,0,9,A local one that helps children with trauma and hx of sexual abuse,,,
20180904-043300_214_live,1,9,That's nice of you.,ERPos+,1e,
20180904-043300_214_live,1,9,Can't ever imagine hurting kids,ERPos+,1e,
20180723-052203_936_live,0,0,Hello! How are you doing today?,,,
20180723-052203_936_live,1,0,I'm doing very well thank you!,,,
20180723-052203_936_live,1,0,How is your day going so far?,,,
20180723-052203_936_live,0,1,I am doing well.,,,
20180723-052203_936_live,0,1,My day has been busy visiting different places to speak about the charity I support.,,,
20180723-052203_936_live,0,1,Have you heard of Save the Children?,,,
20180723-052203_936_live,1,1,"It sounds familiar to me, could you tell me more about it?",ERPos+,1d,
20180723-052203_936_live,0,2,Helping children in countries that are very war torn or in some form of conflict is what we help in.,ERPos+,1a,
20180723-052203_936_live,0,2,"Everyday 16,000 children die before their 5th birthday, 1 out of 80 flee the country and risk everything, and 1 out of 6 kids aren't enrolled in a school or getting education that they need",ERPos+,1a,
20180723-052203_936_live,1,2,The charity sounds like it is doing some good work in an area that badly needs it.,ERPos+,1d,
20180723-052203_936_live,1,2,Children should be our top priority all across the world.,,,
20180723-052203_936_live,1,2,How can someone get involved and help out with this charity?,,,
20180723-052203_936_live,0,3,Oh there are quiet a few ways.,EENeg+,3a,
20180723-052203_936_live,0,3,"For roughly a dollar a day you can sponsor a child, you can choose a gift to spend to a child through our catalog, you could start a fundraiser, or you can just simply donate.",EENeg+,3a,
20180723-052203_936_live,0,3,"With that, keep in mind if you ever decide to make a monetary donation, 86% goes directly to the children, 9% fundraising, and 5% management and general.",ERPos+,1a,
20180723-052203_936_live,0,3,Just so you can have an idea that we use 9 out of 10 dollars directly on the children.,ERPos+,1a,
20180723-052203_936_live,1,3,I do believe I would like to donate some money to the Save the Children charity.,ERPos+,1c,
20180723-052203_936_live,1,3,Could I pledge $1/day to start with?,ERPos+,1c,
20180723-052203_936_live,0,4,absolutely thank you so much!!,EEPos+,2a,
20180723-052203_936_live,1,4,I like to donate money and time to charities that help children so I also want to thank you for educating me on this charity!,ERPos+,1c,
20180723-052203_936_live,0,5,Absolutely.,EEPos+,2c,
20180723-052203_936_live,0,5,I love getting the word out there on this charity.,,,
20180723-052203_936_live,0,5,I strongly believe in it and its values on helping children.,ERPos+,1a,
20180723-052203_936_live,0,5,Children should be a priority in the world.,,,
20180723-052203_936_live,0,5,They are our future.,,,
20180723-052203_936_live,1,5,They are our future exactly.,ERPos+,1e,
20180723-052203_936_live,1,5,Any time I can help improve a situation for a child in need I hope to be able to do so.,EEPos+,2e,
20180723-052203_936_live,1,5,How long have you been supporting this charity?,,,
20180723-052203_936_live,0,6,I have been supporting this charity for 15 years.,ERPos+,1b,
20180723-052203_936_live,0,6,"I also must clarify with you about your donation, if you so choose too.",,,
20180723-052203_936_live,0,6,Your donation will be directly deducted from your task payment today.,,,
20180723-052203_936_live,0,6,You can choose as little as $0 all the way up to all of your payment.,,,
20180723-052203_936_live,0,6,"That being said, would you still like to donate $1 to the Save the Children charity, starting to make a difference in a childs life?",EENeg-,4b,
20180723-052203_936_live,1,6,I would like to start making a difference today.,EEPos+,2e,
20180723-052203_936_live,1,6,I would want to still donate $1 to the Save the Children charity.,ERPos+,1c,
20180723-052203_936_live,0,7,Thank you!,EEPos+,2a,
20180723-052203_936_live,0,7,That makes my heart so happy.,EEPos+,2a,
20180723-052203_936_live,0,7,"Did you know in the first two months of 2018 alone, over 1,000 children were killed or injured seriously by violence in Syria?",,,
20180723-052203_936_live,0,7,"Just know that your donation today, and hopefully the start of more to come, will help children like this.",EEPos+,2b,
20180723-052203_936_live,1,7,I hate hearing about children being subjected to violence.,ERPos+,1e,
20180723-052203_936_live,1,7,It hurts my heart.,ERPos+,1e,
20180723-052203_936_live,1,7,I do hope I can help and that my small donation does some good for a child.,EEPos+,2e,
20180723-052203_936_live,0,8,Every penny counts!!,EEPos+,2c,
20180723-052203_936_live,1,8,Well that sounds just great to me!,,,
20180723-052203_936_live,0,9,Thank you once again for your donation and feel free to spread the word about the charity to others!,EEPos+,2a,
20180723-052203_936_live,1,9,You are welcome and thank you for bringing my attention to such a well deserved charity!,,,
20180723-052203_936_live,1,9,I will spread the word!,,,
20180723-055038_776_live,0,0,"Hey, hows it going",,,
20180723-055038_776_live,1,0,"can't complain, youreslf?",,,
20180723-055038_776_live,0,1,"Im ok, just doing some work lol.",,,
20180723-055038_776_live,0,1,"So, do you want to donate any of your income to a Save the Children charity?",EENeg-,4b,
20180723-055038_776_live,1,1,"yeah sure, why not",ERPos+,1c,
20180723-055038_776_live,0,2,"Awesome, how much do you want to donate?",EENeg-,4b,
20180723-055038_776_live,1,2,is there an upper limit?,,,
20180723-055038_776_live,0,3,I dont think there is,,,
20180723-055038_776_live,1,3,how much are you thinking of donating,,,
20180723-055038_776_live,0,4,"Oh I see, it says here that it will be deducted from your task payment.",,,
20180723-055038_776_live,0,4,Wonder how that will work.,,,
